label,l_eb_l,r_eb_l,u_ll_l,u_rl_l,l_l,l_h
joy,0.5126468234898722,0.5011020680112414,0.36073892528417556,0.4000495437926001,0.3199462717604469,0.201239046347724
joy,0.5103980201124755,0.49888818012332886,0.36996688403875766,0.3820203291724549,0.3376681326044922,0.21693045781865616
joy,0.5590783205850816,0.5090080507244392,0.3819556477149766,0.37193613650741963,0.3755255808185708,0.26259431556737717
joy,0.4980128058298663,0.43021758082319855,0.388296015367002,0.3753574089164079,0.38811604857361104,0.2576613435536159
joy,0.5420467123593891,0.49139517087464557,0.37393038104355936,0.3411019790191017,0.314964949522385,0.19213379249565912
joy,0.48632076056325046,0.410296619212581,0.3294347033790741,0.2905897112173506,0.25200190445479315,0.13834844728895584
joy,0.4378538289017733,0.39124806071123636,0.355965784803885,0.30203632507049905,0.30399254450785057,0.19675082278275824
joy,0.6201280174262039,0.4963252549345968,0.40155347445708617,0.38835875712527596,0.29981160436757487,0.2017984199217251
joy,0.6134604945767487,0.5039276990374019,0.4373756032302602,0.41678399350013057,0.4022409671577066,0.2908741259397657
joy,0.5759193918351836,0.4798773612743331,0.3330121694516124,0.3351321871273699,0.28829730194352704,0.16758103670293303
joy,0.546399119266266,0.4690538668680184,0.37625682369426505,0.3579056405098525,0.34248015953611355,0.22980905573374488
joy,0.5699274310215858,0.4770292963514355,0.38701000214438364,0.331115723903795,0.2835476337909837,0.19460372550780136
joy,0.527672399209625,0.47041789225193903,0.40497595402681225,0.3201756806012743,0.35788716489537087,0.2571539282958377
joy,0.5413636986126039,0.5097696152633816,0.3576861902424653,0.31784520316332787,0.260421721073031,0.14703672598960063
joy,0.5018627740642219,0.5056564587030326,0.37797868364886145,0.31796834707489197,0.32580759537660925,0.1995273279958342
joy,0.5432754390107853,0.47527366049760394,0.3522658669452161,0.35588622825446425,0.317148984469259,0.19207344962853654
joy,0.5329552600777508,0.4845454142572503,0.36277322870354345,0.3534040671632186,0.353309397317614,0.23707562823316697
joy,0.4863319963312192,0.41054032664707596,0.3532920322689689,0.3011681770685567,0.2541845106902019,0.1555088632070459
joy,0.4987870024662291,0.46321097627445995,0.3385170969903959,0.2707495127167004,0.26718272628497625,0.1671806528701982
joy,0.485925372211213,0.4534625683741956,0.3504800217812404,0.3182633518914949,0.3268614736307204,0.21416642885609166
joy,0.5329945346046574,0.45980270066475026,0.33460959571923365,0.3454903027087495,0.2682014665296285,0.18314620285751437
joy,0.5261164976579638,0.44246884225606214,0.35612410568899233,0.35454264604723074,0.32653219930389077,0.22738442194786243
joy,0.4973853234464336,0.4531830756928308,0.3637824920938313,0.352801705178917,0.3592957466680825,0.22557079513116543
joy,0.5447381678581172,0.4567300853844176,0.33557199737415794,0.3395660194384998,0.29532918743452785,0.17773247570628847
joy,0.6339991890977935,0.5720465141797639,0.346713222952348,0.34182441608431796,0.3568123306036707,0.24837296596849895
joy,0.5481338166776263,0.4124467264824786,0.3329835282679088,0.3217110827827423,0.2670001170411728,0.17778846206910606
joy,0.4526745856641001,0.4404101337804467,0.39952796281493497,0.338969621529143,0.368085281073637,0.23778665840019694
joy,0.4371463633442197,0.3682549201530704,0.33388804165607155,0.37605757763347814,0.30949671354556535,0.19015915468465566
joy,0.4340015594776068,0.36616276354721694,0.3557688870620094,0.3906127375421258,0.3554209557851581,0.21161398979726406
joy,0.4372351712933257,0.38461318742836936,0.3126697300540231,0.31198456855490575,0.28306680647810617,0.17161590601044716
joy,0.4167928138950939,0.36515749258391683,0.33835738558676676,0.33901493703286084,0.3291949346138942,0.20501225315151037
joy,0.5778206498191117,0.5156865409504385,0.3642315048770629,0.37835199796776675,0.32650925997925284,0.2381220390526532
joy,0.5763826239299656,0.5351610130023359,0.42486345691871286,0.41303229765866484,0.41631635282392704,0.27438420365456523
joy,0.5644121663263244,0.4707478668825666,0.366382919795935,0.37784017131336434,0.27498741907883295,0.19431636102380243
joy,0.5298754838749977,0.444943520319788,0.37918291023227607,0.36638473533796423,0.3210464937094659,0.19862786201513039
joy,0.48372878509102835,0.43163641194613134,0.35226850848963287,0.3440902061772044,0.2699632470589077,0.18240100284914101
joy,0.523317014717509,0.5201779672884795,0.35234299286975024,0.3337443343863251,0.31163776221174944,0.21496555363792136
joy,0.5321589957474961,0.4380369243347674,0.3306317494938936,0.3399323617682657,0.23717896088159005,0.15544409053279604
joy,0.480800972016721,0.4176882928439052,0.3258413500888687,0.3376991073582611,0.30597868774397885,0.2092424034933864
joy,0.5405988071437908,0.48763370774546544,0.36070608895439904,0.34111014761889025,0.2946017750772016,0.19223293521231785
joy,0.5185184083492588,0.4593704779524699,0.3648338617391932,0.3778853239940648,0.32840202447340083,0.2145559754724827
joy,0.5190108265985989,0.48123067262811803,0.37410152323131474,0.39017240379177814,0.3533326266687867,0.22784086995932398
joy,0.5480484326046855,0.5263977220986776,0.36207952902938023,0.3148596174477939,0.28763310483122867,0.19055862021913933
joy,0.5309248259354272,0.5142297666320477,0.36817428838538696,0.3079056758854893,0.3303299753107696,0.23689078348132356
joy,0.5358796916907856,0.4381784596234926,0.3415154342212613,0.3050819352641635,0.29952959926790795,0.20198091345405864
joy,0.4513902822933452,0.4076886998348119,0.39272701679609096,0.3659578783685836,0.3923890664997409,0.23778794552864504
joy,0.46630883581883054,0.3807167877942269,0.33753983499004625,0.3237250329333776,0.2837150035977662,0.20819302205752077
joy,0.48937347626458805,0.459401522089119,0.34382007233921064,0.33602356582143145,0.3373688675521098,0.24646152934402538
joy,0.49132841168952723,0.4695393457242967,0.3742035490265396,0.3833397180146294,0.34968704527876837,0.2242502870166518
joy,0.46438030245113443,0.34929568772956066,0.34292232086873714,0.30043425914643385,0.2702499826855136,0.20116809691429985
joy,0.4334586241705375,0.3584395141357126,0.35618517917927695,0.28543582243102605,0.32574739079156834,0.22311024219435455
joy,0.5903508426304067,0.5355889960311879,0.28867901875101876,0.3518223400414322,0.26636489089600535,0.1401814148938177
joy,0.5886017321518136,0.48560669448063687,0.3939981315741731,0.4570895416386221,0.32586588954503687,0.25038944288941345
joy,0.6167435252708482,0.5010876724276139,0.3995607057140427,0.4530223890177423,0.3092586677312036,0.22037894405067765
joy,0.6495228003654561,0.5508328056194343,0.3958205491738895,0.37860266750857335,0.3081230374466409,0.17277791266769038
joy,0.6484184989143167,0.552368889011055,0.4187936711089809,0.386609519960851,0.3247031304628393,0.20869801040693337
joy,0.5906614371163456,0.4994172922667508,0.39574839588662436,0.35919301823619765,0.34847676207915296,0.26159430029142
joy,0.5996870406979846,0.5013054319810254,0.3834523505985751,0.36173202082612355,0.32866279188437314,0.21666173564408572
joy,0.5198734223316097,0.49652860192294,0.31537545654368454,0.34136125773506765,0.28383255682244907,0.1769769752749753
joy,0.4851155976607292,0.46909207747367254,0.32801379735101877,0.33960460403594706,0.3187738667634004,0.202453940954254
joy,0.5233425371965763,0.5294401348704112,0.3284378478267364,0.31661918343887857,0.2882082677467362,0.1551544448044535
joy,0.5700693817761204,0.4872189276653535,0.33941599413747153,0.3392483243035923,0.23371167930264977,0.12988177548703134
joy,0.4775470958119044,0.428724627989212,0.3166799588736781,0.27528998949326966,0.2699554281125625,0.1832328522755123
joy,0.44472150781535114,0.4379708235506853,0.32792363683001474,0.2933221142348385,0.3107412034829382,0.21358230539680176
joy,0.5254896092318847,0.40619743909409567,0.32731736556411994,0.3504160492801007,0.24987046314662534,0.14347018274261844
joy,0.4705388808378107,0.40552730728628217,0.3668523760687846,0.34859496361783865,0.3375989593027865,0.22943612507121472
joy,0.615120894626253,0.5526663943465016,0.3856297410201921,0.30729183257730563,0.3049597286690485,0.16522856811365783
joy,0.5381329209676512,0.4582001523186311,0.4033878685678452,0.390059625115462,0.36705473181706094,0.2474080474050937
joy,0.5655056340160103,0.4832008612401427,0.3779798169477371,0.3751419695451881,0.3145767341673313,0.19134908468337014
joy,0.5196944652384583,0.45284128523947326,0.32755241648004424,0.34667684670958115,0.30371426959074793,0.17046047184940047
joy,0.5448013139873344,0.46655127097192695,0.3316523997968337,0.3510339351616185,0.27290190780017964,0.18619701661496207
joy,0.5907638676014283,0.4901964931316514,0.322171779772151,0.32206453935120005,0.26255867136780775,0.14988212790192246
joy,0.4968733968752712,0.46151923778673487,0.36290347068433204,0.32917003051462834,0.34929644722401776,0.23353663764047927
joy,0.5215586107941401,0.4523493902247303,0.3561831091465933,0.3702653448583312,0.309010401240031,0.18610544966440373
joy,0.49800943519739366,0.4542248909409733,0.383407561775429,0.3464722289274458,0.3680869429794996,0.25516708555996065
joy,0.5723184367938741,0.4738856521633048,0.33711618417342837,0.30066691089582426,0.25558275962276483,0.15178627276252943
joy,0.4766857177823059,0.4438583644889169,0.3844339101576445,0.31631190746775983,0.343162612987864,0.21932928947092564
joy,0.490796572187723,0.42671490251324673,0.3382583676528225,0.3147559823485134,0.2812554541959266,0.1381008620834133
joy,0.528232361750375,0.44255804039308694,0.3775638536394158,0.342528131333157,0.3194113472764725,0.21139542800507832
joy,0.5637174279130281,0.45466682797210883,0.3671750712008755,0.3257475689217239,0.29105796002299766,0.159450903616412
joy,0.6064191305350327,0.511932891092841,0.33769564751608827,0.333373071040234,0.2596469411317816,0.165786616887534
joy,0.5407657503697865,0.5140899182918979,0.34489809317871734,0.3656964433346906,0.3084556996949974,0.178315737905373
joy,0.5187712531352033,0.4711764045752029,0.3733807822076609,0.37839900263419496,0.36037758136808407,0.24057358832852616
joy,0.6066789417406688,0.5441126505536632,0.3623875868410893,0.3662937848761888,0.32197130491907877,0.1952349366567609
joy,0.5313538485240472,0.5290049240420274,0.408237512275351,0.3667021606434756,0.3961914618136191,0.25685445415614944
joy,0.5658319553079802,0.461380211479378,0.3294168771296856,0.34066284398177993,0.24135859506101212,0.1435880630858539
joy,0.5667280085471904,0.4573489611680523,0.3448917963993131,0.3335168133620259,0.2523146096052663,0.15265473263294146
joy,0.4952664190657159,0.4311647706798374,0.363242086271363,0.38157416757369395,0.33323445727910833,0.2090702518744804
joy,0.5052302601370111,0.431648421637383,0.35255881195998884,0.3619164146570165,0.2770643441774026,0.16015813193018458
joy,0.4683456183773915,0.39334910810349244,0.3543797561781723,0.36773945137346775,0.3366700469010374,0.19558317539025522
joy,0.44375599700460644,0.3789940227562001,0.3600933965628649,0.3801054045232579,0.3776735473358429,0.25031089964025277
joy,0.4720096015871873,0.4435641069432485,0.3386883100653434,0.35732647493358316,0.2984778854562735,0.1762221543876698
joy,0.48904609828572376,0.4440434781741578,0.37413725157764705,0.3699591976965887,0.3489960210186919,0.2462473182937397
joy,0.574017465468805,0.4950132161826615,0.3835631231905474,0.3267183705855462,0.28715211216564746,0.1602367810759042
joy,0.5301257737455025,0.47637801513207567,0.3572816609850207,0.3478532626847981,0.30332830250417975,0.17610148523385136
joy,0.5258211320948902,0.4853349769364376,0.38337290512825994,0.3580363047210674,0.36017776373571436,0.21452518529652534
joy,0.5031643699525236,0.42902903265660314,0.3839641299405768,0.35227883512770164,0.3068408553606978,0.16253119720607423
joy,0.618213840259878,0.5238091305832968,0.33068283556158823,0.29159751339071993,0.27340744942658585,0.1777470711470416
joy,0.5642267904037592,0.5203313733314641,0.3732541811231432,0.33758110221157756,0.3046797801248305,0.20161813879311377
joy,0.49974395854819753,0.45887776513293077,0.3890085140529601,0.34532704809383596,0.35545741871868064,0.22261588841950136
joy,0.5621004593229217,0.4612823837344495,0.36835683599314983,0.3497072409309624,0.28989034117241674,0.17564322706069038
joy,0.5407514911121885,0.46624114803703665,0.3679795423429125,0.35022418125887683,0.31330015731581073,0.17205132693932015
neutral,0.5575784629145837,0.4692308093081193,0.3650905908458526,0.3548349919202413,0.2676802394610851,0.1652957609265739
neutral,0.5039792781653997,0.3727110981791837,0.34095870051889954,0.33366804696709873,0.22637358012097983,0.1461393653166504
neutral,0.5289189557934623,0.4233136977098823,0.34499009831477134,0.3571678497777999,0.23853730689344627,0.15420707583014132
neutral,0.5710491635287787,0.49140713932429475,0.394129930140276,0.40470365659810786,0.2530786053537613,0.1643909676469557
neutral,0.4885913111932001,0.4507459028610278,0.3116188008284074,0.30123892009079434,0.23284160751734792,0.14825818530099708
neutral,0.5172859542050608,0.45892780236853714,0.33309800510612053,0.36861824391168974,0.20116418498831098,0.11344532653329643
neutral,0.5222511149858693,0.4179690880142074,0.3607075065924068,0.403802035858022,0.2599057225833372,0.1607119088718881
neutral,0.5714323846798532,0.4758819668223069,0.30796277911764625,0.2937776341448716,0.22387015134173713,0.14795035413987556
neutral,0.59473003264631,0.519115894780626,0.3376684796153957,0.37866823705518327,0.24961223742584157,0.1569374340142224
neutral,0.5243113471671113,0.42242101905775453,0.3828998592190321,0.3757046046780085,0.2811964310478344,0.20321460265676636
neutral,0.514698815366059,0.40200609425497047,0.3768658504075415,0.37918496361466286,0.25717788380326523,0.1767766952966369
neutral,0.5036744368092201,0.44255805013450883,0.31996699690965213,0.3021697540733115,0.22333394005499432,0.13270175619621985
neutral,0.602706874002241,0.5324343590277864,0.3516722460212044,0.3637103511115364,0.25692537569745455,0.1460316084787154
neutral,0.4945171176254993,0.4052712475105035,0.32747678089737453,0.3472358352010647,0.2160406502962285,0.14984581390246657
neutral,0.5986065391506474,0.47820419013189175,0.34187715704465155,0.3557266820142907,0.2174304902711382,0.17276039432159748
neutral,0.4207759416398457,0.36581134943001764,0.3493819941380952,0.34894295627305466,0.2673594145587212,0.16878771861533964
neutral,0.5108364519956552,0.45755692110196766,0.3647135146248802,0.3899516910210278,0.29670119977834186,0.18635591163860596
neutral,0.6306492788623665,0.49835548036088195,0.31959797900377895,0.3444061377916847,0.24167011995722143,0.16817346478156145
neutral,0.4945047582622979,0.3876814293677781,0.31493334876712464,0.32203393481284104,0.22953031934652715,0.15514900728298467
neutral,0.5635400392433559,0.518312498073476,0.3507034399827648,0.3044458674249526,0.2561647060236524,0.15346420755826384
neutral,0.4529678179099563,0.36933553822955334,0.3399845949194493,0.3691750180039651,0.2702927552592954,0.17140380835431296
neutral,0.4954311125026847,0.3856729637008173,0.34251137837930457,0.36353357960439237,0.23694205828108467,0.14259569017272855
neutral,0.6281019188930785,0.5765259408324518,0.3457733938970764,0.34467941141924485,0.2547961742008197,0.17134165488074998
neutral,0.6047285977996922,0.49780601241853883,0.3449536605463772,0.35317853329348636,0.23022761721498822,0.14702703046374363
neutral,0.4768154421883457,0.3733270338796666,0.3365521598050208,0.3403126730761091,0.27112078263644157,0.16922484066541052
neutral,0.5000062847109845,0.4371643671058608,0.308641129059969,0.38432467919891816,0.2318114083946101,0.14050855331250153
neutral,0.5008419178120928,0.42625226024282975,0.37358043849711314,0.3783020574857273,0.2451873127823036,0.15003282327052841
neutral,0.5348734021611018,0.4267038508336216,0.3270182747897393,0.3569802468768075,0.22211705585893,0.13519095007994664
neutral,0.5522380852060844,0.4401136667625582,0.3424134368884194,0.3680749684062825,0.24417273862640962,0.1457210923656006
neutral,0.6178000313705589,0.48398036287925883,0.34384019336635985,0.3976821549090796,0.21104736551163877,0.13995386065685386
neutral,0.5659493400740205,0.5304577190550591,0.33116994893401264,0.3779149385781235,0.2713782173336004,0.18395391679567746
neutral,0.6085019744656155,0.5227911021230927,0.3187382950196319,0.3461753780515716,0.2626706124072631,0.19677904284055456
neutral,0.5991031413260846,0.46425811831437436,0.33451502900417407,0.3389143046117452,0.281094704486901,0.20578507566437426
neutral,0.5529828746387292,0.49470594508475196,0.32408218630375324,0.34362777685165347,0.2107617965639645,0.12091781906364044
neutral,0.5368929698278769,0.42511305105322167,0.32767598989420954,0.34443933682635985,0.2372256535485692,0.17095286219872363
neutral,0.6524109876851137,0.4973150484765642,0.40171580330880574,0.4023736201319711,0.28607451579738613,0.2004078323061628
neutral,0.5858043361818951,0.4817648989352217,0.3276123292664611,0.35887764925068966,0.24133837283439694,0.15224462483308582
neutral,0.563982120457688,0.44971866443635145,0.3737037845242215,0.36188870793315486,0.25042790728988323,0.17908684740247602
neutral,0.5224029325087667,0.46293845986634047,0.3402009042192391,0.3162099415774557,0.22087946495757424,0.13718691924822615
neutral,0.5625260013574283,0.4690038210480821,0.3284550674686858,0.33584989372172,0.24484784600119724,0.16110025531043856
neutral,0.5234899048216735,0.4239732930342709,0.3205114253884533,0.307311476012606,0.19882807726476667,0.11844643584764662
neutral,0.5188098996269911,0.41902845899439967,0.3024074237463845,0.27826477053463694,0.19758061946141953,0.14247741090121727
neutral,0.5646232234486682,0.46537593192920795,0.3175698484239724,0.320503463332641,0.21776303987777212,0.1386610765245024
neutral,0.5411784372761366,0.4376776295514345,0.33005286853679006,0.3478260189420511,0.21743427299432386,0.1515891704327543
neutral,0.5611341831790029,0.42717665514265124,0.3451989189110506,0.363808227318996,0.25352642309467566,0.17677013866234884
neutral,0.6439662246819577,0.5215095874841347,0.3129132454767425,0.3237588155017901,0.26281093702462544,0.19251666993935024
neutral,0.5595045622999372,0.4682036344661272,0.3426898640331231,0.35748487478337587,0.22830754667605505,0.13085020606950812
neutral,0.5723893414262885,0.4187464031700693,0.32958781584874064,0.3239325898078972,0.24208091266635154,0.16346599588995417
neutral,0.4701406470022424,0.36358850696086825,0.3084305872246811,0.3554426185694563,0.2227815819821197,0.14174312304378675
neutral,0.4612466368427107,0.37606562903265683,0.3007666210694726,0.32034245510229115,0.21908556667761492,0.1350648817674493
neutral,0.5083399487462219,0.4466745404739476,0.360292914297082,0.32056549689254377,0.2646706784371542,0.1766051744485594
neutral,0.5658795293593812,0.502742018805499,0.3304603179207535,0.37171773004889785,0.26158666587145524,0.1608174081614051
neutral,0.5666881377817148,0.46161448922008147,0.3509967263982718,0.37813455722839096,0.24169970459032764,0.1538353110833683
neutral,0.49128229137844226,0.41294491938935474,0.339445076202218,0.3350094482095331,0.22875702464904246,0.1578945702842795
neutral,0.5432636406937166,0.4337086460325157,0.32759558703768393,0.3486546424494965,0.2015262045747969,0.13451697602995272
neutral,0.5559681760813211,0.45182636847929514,0.33229474507694945,0.35119436613482596,0.22305416360912148,0.15230222102051777
neutral,0.6053959163960957,0.48943288064414403,0.31951520744151535,0.3458427857466087,0.211924139836351,0.13465882516376976
neutral,0.538746339792615,0.45321318361578455,0.3366697148473117,0.3732289617499778,0.23688181435683694,0.1485638659462255
neutral,0.5588362609076183,0.5013276419638788,0.3496330413208637,0.30697941978110416,0.23877501553188946,0.15615507901151712
neutral,0.5551561336472765,0.42643169316876817,0.32070652081703444,0.31472982535936,0.2402789020310258,0.1641687979183246
neutral,0.4520673963550482,0.39029565278892986,0.3230914010983431,0.2990683097265468,0.2424929335129056,0.16361448627494357
neutral,0.552036966714193,0.46511093102732304,0.3274720265141903,0.35862226299496225,0.22208465951054093,0.13906390191786674
neutral,0.4976628737534312,0.36852935680347243,0.3601279542631177,0.31837094519635945,0.22813617836511135,0.14897095670888447
neutral,0.5900773731158104,0.5079645205847587,0.2968929811729669,0.36638065823029015,0.21226584775572538,0.1395583863831785
neutral,0.5990399060158995,0.4871007574796312,0.40473087399208096,0.4669316946309411,0.29816062030593926,0.23339735994299904
neutral,0.6840547744498429,0.5661474276229521,0.3990544131523306,0.37864280209229645,0.2720686536761765,0.18864566947613626
neutral,0.6003821494699753,0.5078784685403332,0.3832001328473733,0.3743051335524029,0.2825419403198024,0.20056603886773788
neutral,0.6477632940106066,0.5325950511980095,0.3730663491126388,0.36462388518756284,0.25345734126196484,0.16133954664939962
neutral,0.5605125795354644,0.5073652961279718,0.3036361975060118,0.31800043268112665,0.21481954884801252,0.13288833139673228
neutral,0.5281384576606043,0.4375080616462187,0.3354654177681599,0.32399741402177507,0.22386334723644744,0.1379435646066974
neutral,0.4761736774123846,0.3989258235768731,0.3093796415837724,0.2924884098787732,0.22118481337752796,0.147050477651834
neutral,0.5307584136165552,0.3985395493628687,0.3291642247865252,0.3574207856709904,0.2364251551078207,0.16027689688494257
neutral,0.550815247069935,0.45282003060791864,0.3610409528015541,0.3593805320318646,0.27463226060775386,0.19317195232426632
neutral,0.5953324104947355,0.49681899978808197,0.3624687560915217,0.28852782560441864,0.23805266853520088,0.1500208769991917
neutral,0.5145926299416004,0.4336599399505531,0.30192326251557045,0.3298530726826701,0.2253807643670684,0.1645125202250371
neutral,0.5360282355212401,0.449301608797945,0.32376162003692854,0.3652121762957134,0.23362200046880993,0.16619358405850734
neutral,0.6148037167587479,0.47936257259814186,0.3411379121127368,0.3448746786601799,0.22504758959824686,0.14957006893055327
neutral,0.5331254170043,0.42214695272166,0.33098841811543656,0.3616740497964144,0.2558234955807134,0.1740906422222226
neutral,0.5782238756581242,0.455862270614496,0.3312779050274964,0.30250360595733927,0.24405791445954148,0.15618190166198812
neutral,0.5521406191482069,0.44137450816906987,0.3195012351475044,0.30767784913035284,0.21481384592304711,0.1433208640284904
neutral,0.5530617074444091,0.49574615780284004,0.3473424887407004,0.38010926314454113,0.2664569752820676,0.20376121639216932
neutral,0.5351626751759885,0.42147458165100216,0.3444896810164867,0.3747104394111796,0.24362342845178883,0.1744477436818208
neutral,0.5400749751347781,0.47090177167568936,0.34403442944770923,0.38711022311126114,0.23494033445831536,0.15614207692132637
neutral,0.6126711165454108,0.5174231929840241,0.3399268408530305,0.33463775931123,0.25616800365977194,0.17992986022057755
neutral,0.5157438669421366,0.41227707290531135,0.3600950526941985,0.3371794042645316,0.2547125285929654,0.16817030058842136
neutral,0.5579452226324625,0.48374730668360555,0.3221698877180825,0.35787231360733474,0.2540093719504267,0.16868665409023448
neutral,0.5954650251358045,0.5067725810549926,0.35344423667227853,0.3529074192110373,0.2982944716831586,0.1945499330659053
neutral,0.5895283068524335,0.4486980249938485,0.34705969953488336,0.36056995465051,0.2267053200702688,0.15841515829311514
neutral,0.5061354500172641,0.4116602940729812,0.33030612972021633,0.3516388620361949,0.2220580388069587,0.14494038005297172
neutral,0.4804088352266861,0.37508932718274823,0.3332515811076721,0.36139530631091493,0.2538635692804504,0.15276567922870862
neutral,0.4950949154833679,0.42705776601404394,0.3273660255025365,0.3434510455090837,0.2285123132691928,0.14577566022255933
neutral,0.6014931579383055,0.49578522842497824,0.35600370546613275,0.3437932412797342,0.2434879046880039,0.15399527230321647
neutral,0.5715477005383351,0.4785743060758678,0.33600667258517136,0.34200716343489823,0.26363469265620953,0.16911230505899041
neutral,0.5088747781973899,0.4071247371984218,0.3873681419292726,0.3771193557568609,0.2603152250475683,0.171315921435102
neutral,0.6502143699703651,0.5178597590963436,0.3366233066649297,0.30932269054587724,0.18877050871588555,0.11707049973422362
neutral,0.5375477625513239,0.4917440955647104,0.3550152957539364,0.336698250524331,0.27377897184053773,0.19655281982664674
neutral,0.5698396861461756,0.47474300070114894,0.3573890901122143,0.37748424661005325,0.26886686378268065,0.17488487437250402
sadness,0.5535153386096834,0.4451688346605789,0.3561963292273499,0.3404734490899871,0.25303710751148295,0.15331974577478416
sadness,0.6019394293236295,0.441737886243588,0.3478073578059288,0.35511927889473915,0.21541792216282785,0.14526976780514067
sadness,0.515111732680869,0.45036828292754955,0.35173929053537434,0.35210183324735866,0.24676227797084793,0.1501216519248085
sadness,0.6056117173939294,0.5025518251042749,0.38442958708418407,0.41521558712218154,0.241409967042597,0.15232193430263263
sadness,0.5935723003789335,0.5502829083292717,0.3265390794926154,0.31536982877053077,0.23506907453538917,0.15369986687760837
sadness,0.544435183629324,0.39515240483474995,0.3533960990451801,0.37985398018052796,0.24856182196436746,0.17109420332778125
sadness,0.43080043645602406,0.3752983032241773,0.349877445077231,0.4196708065477107,0.2703407427978891,0.15206388238840662
sadness,0.5611156863186534,0.44269610272122295,0.34410608464572257,0.37412104760201376,0.17135600627473374,0.09704783639255671
sadness,0.5391309730965705,0.4751025698481971,0.34899396723980725,0.34412867649676615,0.252400420829514,0.16988489863524983
sadness,0.49328253343651934,0.39991825420378835,0.3654702250673869,0.36259177830181644,0.2893468419894583,0.21551908945406248
sadness,0.46376686629336494,0.3614539604228165,0.3543670100982358,0.3649662590375221,0.23737145999415996,0.16410269944557898
sadness,0.5250896621218307,0.46952340483595223,0.3365593830763076,0.3354323329639539,0.2350622346414716,0.14464605023553587
sadness,0.646413558902603,0.5944061870264945,0.36526358804991454,0.39119534583245735,0.2616612227549633,0.14736737542198736
sadness,0.5136526959435215,0.42498717661286173,0.34448618161941547,0.4293438679322963,0.26615079819035,0.22584086502074424
sadness,0.5130531567763417,0.4118786333430119,0.317770927876744,0.31199250329468786,0.23407196451302056,0.15293133614443122
sadness,0.5005779826195358,0.4829246813312792,0.2926935961219559,0.3052045465250936,0.242955592348938,0.14800323730150847
sadness,0.6041074116825054,0.46990105647330815,0.33223408228284046,0.3492500891445208,0.2590165649729982,0.20197030245989162
sadness,0.5598958419758713,0.5133500202543104,0.34498149357841046,0.304899023040282,0.25518314871264913,0.16225306365402917
sadness,0.46310965589933895,0.3796836667572595,0.3270974945705322,0.33188393326716786,0.2330777158857667,0.1445243916854145
sadness,0.4482814143320396,0.3631471944026131,0.3514500462701755,0.388244329592597,0.25624465007773617,0.16045273911097638
sadness,0.5171333529465568,0.46809079637022777,0.33557854375880314,0.3695372898421282,0.2551323489677798,0.1731810408221121
sadness,0.6074597185492269,0.5023736194888783,0.3101775879790198,0.3392810445607322,0.21179887145610582,0.13874401849820933
sadness,0.8127155694583144,0.6708113088865602,0.3463367249757652,0.4183216022442794,0.2487412613329255,0.19044663081922317
sadness,0.6519590199754042,0.5710992248712541,0.35544078352596775,0.3945415142779586,0.22629769988015153,0.1554782308562012
sadness,0.6287926711544174,0.5671809153042727,0.29911659964491877,0.2823277810114076,0.26316409280746506,0.15995498495627974
sadness,0.5581827406352414,0.4446427507834118,0.32592331296717614,0.34405441247012014,0.20850845255644054,0.1298037248153778
sadness,0.5573263348337048,0.43796379075508474,0.3807875457631525,0.39323660337853283,0.1999615495526582,0.10540925533894598
sadness,0.6442910218170627,0.5030839570512242,0.38137546544646056,0.40393319316371856,0.2872496105112696,0.19177595531253347
sadness,0.6680212012555851,0.5609277116582382,0.390246812233369,0.39953342931013647,0.22014736062027598,0.12239959618107839
sadness,0.5162934986878185,0.4659828589323355,0.371193359833326,0.36598047138684897,0.23280135092067966,0.1569860999633763
sadness,0.57462607056776,0.4838706214140418,0.28767190455655467,0.3243858098314437,0.23676104939154202,0.14983476313834532
sadness,0.6049373740526108,0.4864828659022876,0.3172925150212723,0.30219648187323667,0.21301405054863531,0.11784888804085204
sadness,0.5833103383936148,0.46276287959964657,0.40226490736486353,0.42958565142878546,0.20669051874060818,0.1154450359514138
sadness,0.5672322417392495,0.44522077241811975,0.4323585194365426,0.4468302290947609,0.21628612158199714,0.1488450854876374
sadness,0.686774749302522,0.6244958849670517,0.36802434676374574,0.46265066380015774,0.2138619323878624,0.1254308061020893
sadness,0.5704189636231325,0.5455089294537319,0.2874048644504566,0.2974714781675778,0.21187792431311347,0.14762979721781352
sadness,0.4802564898104082,0.3922443019959974,0.3162865398668709,0.3401502356721475,0.2575845620143907,0.1699971378273863
sadness,0.6006773432831659,0.5572822973548093,0.3467298196645486,0.37883835697177803,0.21595123310268613,0.15432494973122127
sadness,0.5614470458390086,0.4630252885383044,0.30419382410527573,0.32672647187279785,0.1915133122193597,0.12887725994890195
sadness,0.5681846638164612,0.4781653579385662,0.34977748076099097,0.3595270727333817,0.27368255202120123,0.19798713998963285
sadness,0.5691371348319844,0.47911300975276416,0.33366678804083805,0.38543237559926613,0.25316362901550504,0.195885971097785
sadness,0.5922314015369483,0.5214104625710635,0.34854011426416676,0.3251692099401043,0.25611584303745155,0.1956894873429271
sadness,0.5953520946525577,0.5445590002254351,0.31118254435178216,0.31289889960326356,0.20751943981829504,0.1409861679363086
sadness,0.5546096314306876,0.4710639129752503,0.32049446232427337,0.41194959233672584,0.2251998960713371,0.15666845353577746
sadness,0.4335745738977195,0.3371357132825883,0.3743798976742089,0.3705191183203096,0.2316841883903049,0.14136881254007053
